gene_id	ncbi_refseq	eff_length	tpm_1d_rep1	tpm_1d_rep2	tpm_1d_rep3	tpm_10d_rep1	tpm_10d_rep2	tpm_10d_rep3	tpm_10d_rep4	mean_tpm_1d	mean_tpm_10d	pvalue	qvalue	log2fc	regulation	tair_description	at_accession	at_evalue	regulation_label
Nitab4.5_0007410g0040.1	XM_016631577.1	834	7.150089	26.35724	0.708506	3.484052	0	0	0	9.42497175	0	3.77873913309434e-7	4.80122727813548e-6	-4.67108267106351	2	ATEXPA13, EXP13, ATEXP13, ATHEXP ALPHA 1.22, EXPA13: expansin A13	AT3G03220.1	7.9999999999999996E-144	DOWN
Nitab4.5_0005096g0010.1	XM_016654925.1	1305	1.305741	5.388431	0	0	31.579289	38.267287	26.542232	1.673543	32.12960266666666	5.97020491228315e-7	7.25035095601457e-6	4.66873852760328	1	AGT2: alanine:glyoxylate aminotransferase 2	AT4G39660.1	0	UP
Nitab4.5_0000745g0220.1	XM_016624088.1	858	0	0	0	0	0.942592	12.615507	16.330836	0	9.962978333333334	3.28706352896684e-7	4.22368797813903e-6	4.66495388278356	1	AtMYB78, MYB78: myb domain protein 78	AT5G49620.1	8.9999999999999995E-91	UP
Nitab4.5_0000403g0110.1	XM_016658756.1	1524	0	0	0	0.918982	10.167685	8.763636	6.943169	0.2297455	8.624830000000001	1.23829746492454e-7	1.73470158033961e-6	4.66342466922039	1	MHK: Protein kinase superfamily protein	AT4G13020.1	0	UP
Nitab4.5_0004144g0040.1	XM_016659464.1	1224	14.377387	6.545442	15.645238	13.808092	0.693468	0	0	12.59403975	0.231156	7.06022072747096e-17	4.6409672001303e-15	-4.6634032845061	2	GONST2: golgi nucleotide sugar transporter 2	AT1G07290.1	0	DOWN
Nitab4.5_0000344g0170.1	XM_016605769.1	732	5.164442	3.474567	7.816242	2.739559	0	0	0	4.7987025	0	8.20024430127918e-7	9.64040448719729e-6	-4.66272563930141	2	NA	NA	NA	DOWN
Nitab4.5_0009367g0020.1	XM_016610883.1	789	0	0	0	0	3.080544	25.301542	2.557119	0	10.313068333333334	1.09631768226223e-7	1.56042823436426e-6	4.66106038450746	1	unknown protein similar to AT3G03870.2	AT3G03870.2	1.9999999999999999E-23	UP
Nitab4.5_0002093g0120.1	XM_016587670.1	1575	4.424331	3.190586	6.903008	0.567595	0	0	0	3.77138	0	2.32890151087121e-7	3.09274220180594e-6	-4.65863694984712	2	Rho GTPase activating protein with PAK-box/P21-Rho-binding domain	AT4G03100.1	7.9999999999999996E-177	DOWN
Nitab4.5_0000832g0130.1	XM_016584571.1	1908	0	0	0	0	2.526403	3.690716	5.544849	0	3.9206559999999997	2.39804708697112e-7	3.1779133750042e-6	4.65788990430859	1	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	AT5G51920.1	4.0000000000000002E-108	UP
Nitab4.5_0012752g0010.1	XM_016582164.1	676	0	0	0	1.394035	17.112794	23.082097	11.415738	0.34850875	17.203543	7.50025816517516e-7	8.94577956021832e-6	4.65420797484896	1	HSP20-like chaperones superfamily protein	AT5G37670.1	1E-52	UP
Nitab4.5_0000070g0090.1	XM_016649756.1	849	0	0	0	0	11.971022	7.454136	3.935534	0	7.786897333333333	4.85292902860521e-9	9.23974381334239e-8	4.65204675041374	1	Protein of unknown function (DUF1635)	AT2G28690.1	6E-52	UP
Nitab4.5_0007568g0020.1	XM_016609007.1	1242	0	0	2.425401	0	8.376496	10.573204	17.560138	0.60635025	12.169946000000001	8.53948908919289e-7	9.97890557981828e-6	4.65034976468751	1	ATPAP22, PAP22: purple acid phosphatase 22	AT3G52820.1	0	UP
Nitab4.5_0001066g0040.1	XM_016635097.1	393	17.630831	4.864532	12.044205	15.450766	0	0	0	12.497583500000001	0	6.02377202289634e-7	7.3037516148912e-6	-4.65032246961787	2	POLD4: polymerase delta 4	AT1G09815.1	7.0000000000000004E-42	DOWN
Nitab4.5_0000375g0240.1	XM_016635288.1	333	0	58.632732	68.581638	37.486282	0	0	0	41.175163	0	3.67429879410487e-5	2.86176773836778e-4	-4.6497367546481	2	NA	NA	NA	DOWN
Nitab4.5_0010763g0020.1	XM_016643155.1	1335	6.459685	6.773373	4.4353	2.600154	0	0	0	5.067127999999999	0	4.8971875585688e-8	7.61384634310166e-7	-4.64674508984781	2	CYCB2;3: Cyclin B2;3	AT1G20610.1	0	DOWN
Nitab4.5_0004030g0050.1	XM_016652094.1	1017	0	0	0	0	5.080415	1.429494	5.525472	0	4.011793666666667	2.79851790771135e-9	5.57068993553838e-8	4.64559769626285	1	HXXXD-type acyl-transferase family protein	NA	NA	UP
Nitab4.5_0004817g0040.1	XM_016631230.1	2337	61.962408	59.522171	73.989185	61.450215	2.679717	0	3.612405	64.23099475000001	2.097374	1.23279567462102e-7	1.72843625322926e-6	-4.64557834801739	2	unknown protein similar to AT3G15550.1	AT3G15550.1	2.0000000000000002E-15	DOWN
Nitab4.5_0005016g0020.1	XM_016588791.1	1866	44.782694	81.495275	67.473153	116.07441	4.448517	1.790045	0	77.456383	2.079520666666667	3.70086520502158e-9	7.18308266851416e-8	-4.64446008732983	2	Histone superfamily protein	NA	NA	DOWN
Nitab4.5_0003201g0010.1	XM_016579075.1	730	0	0	0	0	7.488329	5.581131	7.290017	0	6.7864923333333325	4.93501017942942e-8	7.66951765737377e-7	4.64348291938905	1	NA	AT2G25625.2	4.0000000000000003E-18	UP
Nitab4.5_0002642g0090.1	XM_016658601.1	1059	0.842636	0	0	0	11.026771	7.110015	8.911859	0.210659	9.016215	5.1772101846736e-8	8.01320128624145e-7	4.64339591518012	1	EIF4A1, RH4, TIF4A1: eukaryotic translation initiation factor 4A1	AT3G13920.1	8.0000000000000003E-83	UP
Nitab4.5_0000522g0190.1	XM_016588988.1	2574	0	0	0	0	1.012027	4.268239	2.744082	0	2.6747826666666668	7.09179625896267e-7	8.48251934682964e-6	4.6405918930961	1	JAR1: Auxin-responsive GH3 family protein	AT2G46370.4	0	UP
Nitab4.5_0002245g0060.1	XM_016579765.1	1206	7.956054	21.696346	16.042993	18.896143	0.942968	0	0	16.147883999999998	0.3143226666666667	1.64573163744387e-8	2.82528399283327e-7	-4.6402857028215	2	F-box/RNI-like superfamily protein	AT1G10780.1	0	DOWN
Nitab4.5_0000212g0150.1	XM_016615908.1	993	0	0	0.941032	1.040236	25.582004	37.511358	17.306224	0.495317	26.799862	8.868972111911e-7	1.03195682842963e-5	4.63982707868456	1	Protein of unknown function (DUF179)	AT3G29240.2	6.0000000000000002E-120	UP
Nitab4.5_0009877g0010.1	XM_016598488.1	3972	0.41751	2.484776	2.023201	1.980991	0	0	0	1.7266195	0	2.05664851079065e-11	5.7853689815737e-10	-4.63870263679305	2	Nucleoporin, Nup133/Nup155-like	AT2G05120.1	0	DOWN
Nitab4.5_0002786g0040.1	NA	645	7.793474	11.011091	1.519008	4.2141	0	0	0	6.1344182499999995	0	7.47975646065096e-8	1.11442023351274e-6	-4.6372755769283	2	NA	NA	NA	DOWN
Nitab4.5_0001422g0060.1	XM_016589581.1	3738	22.79938	25.184257	33.826112	27.37684	0	0.993093	1.899441	27.296647250000003	0.964178	4.20079782616585e-10	9.58527369687482e-9	-4.63625076104593	2	NA	AT4G14180.1	0	DOWN
Nitab4.5_0007133g0030.1	XM_016610847.1	699	3.895716	6.59925	7.37215	5.727127	0	0	0	5.89856075	0	6.5170454321798e-7	7.85678647921328e-6	-4.62950295730757	2	Thymidine kinase	AT3G07800.1	7.0000000000000006E-104	DOWN
Nitab4.5_0006213g0010.1	XM_016631680.1	405	39.713706	31.951828	38.466619	51.870727	0	4.919575	0	40.50072	1.6398583333333334	1.73281310332593e-12	5.72960305822361e-11	-4.62941811502165	2	H2B, HTB9: Histone superfamily protein	AT3G45980.1	9.9999999999999993E-77	DOWN
Nitab4.5_0000043g0340.1	XM_016626614.1	2952	0.161769	0	1.592032	0.449835	22.175332	17.169991	23.819999	0.550909	21.055107333333336	2.31459167111792e-7	3.07588544004009e-6	4.62922032177276	1	LOX5: PLAT/LH2 domain-containing lipoxygenase family protein	AT3G22400.1	0	UP
Nitab4.5_0000175g0110.1	XM_016581815.1	1833	3.099156	4.191784	4.134083	4.277046	0	0	0	3.92551725	0	1.40978510582178e-9	2.96936475526159e-8	-4.62858693366611	2	unknown protein similar to AT5G12900.1	AT5G12900.1	0	DOWN
Nitab4.5_0000119g0200.1	XM_016576917.1	843	0	0	0	1.045316	12.013944	10.921748	23.03381	0.261329	15.323167333333332	9.82707026904589e-6	8.89038018635338e-5	4.62821929377215	1	alpha 1,4-glycosyltransferase family protein	NA	NA	UP
Nitab4.5_0003537g0030.1	XM_016616044.1	2094	13.884131	15.240935	11.380065	16.289352	0	0	1.974402	14.19862075	0.658134	3.14624450397368e-6	3.20777031398978e-5	-4.62781744763164	2	Plant protein of unknown function (DUF936)	AT4G13370.1	0	DOWN
Nitab4.5_0001211g0100.1	XM_016588630.1	3291	0	0	0.540434	0	4.232123	5.522341	2.941135	0.1351085	4.231866333333333	3.03444516085378e-7	3.93156487524399e-6	4.62736874483459	1	Leucine-rich repeat protein kinase family protein	AT1G74360.1	0	UP
Nitab4.5_0001668g0040.1	XM_016585339.1	1176	41.440942	55.403374	34.544975	32.800319	0.563171	0	1.829145	41.0474025	0.7974386666666667	4.74797952706676e-15	2.29034348289177e-13	-4.62674344806812	2	unknown protein similar to AT4G17240.1	AT4G17240.1	4E-73	DOWN
Nitab4.5_0014741g0010.1	XM_016620457.1	606	20.473696	32.261097	34.002919	17.934105	5.157497	0	0	26.167954249999998	1.7191656666666668	2.49981667460993e-6	2.60880237553205e-5	-4.62646318824074	2	unknown protein similar to AT4G28310.1	AT4G28310.1	1E-46	DOWN
Nitab4.5_0000349g0330.1	XM_016642394.1	711	8.3437	18.996456	7.410632	11.060786	0.32733	0	0	11.4528935	0.10911	9.90994295015919e-7	1.14433382488792e-5	-4.6260569914466	2	ATEXPA3, ATEXP3, ATHEXP ALPHA 1.9, EXP3: Barwin-like endoglucanases superfamily protein	AT2G37640.1	8.0000000000000001E-150	DOWN
Nitab4.5_0005249g0020.1	XM_016616535.1	1281	0	0	0	0	4.473059	4.329933	5.379308	0	4.727433333333333	1.26405030544018e-6	1.41874829327789e-5	4.62132000511756	1	Protein of unknown function DUF829, transmembrane 53	AT2G15695.1	4.9999999999999999E-148	UP
Nitab4.5_0002093g0060.1	XM_016613076.1	871	40.464034	75.237472	70.709039	52.303004	2.408721	0	3.417709	59.67838725	1.9421433333333333	1.67205802774587e-10	4.06895962506445e-9	-4.62117348442695	2	HTA3, H2AXB, G-H2AX, GAMMA-H2AX: gamma histone variant H2AX	AT1G54690.1	7E-72	DOWN
Nitab4.5_0009210g0030.1	XM_016606010.1	2223	0	0	0	0	3.898292	1.901881	2.223804	0	2.674659	7.76041266685935e-7	9.20415413214917e-6	4.61893092536968	1	CAC3: acetyl Co-enzyme a carboxylase carboxyltransferase alpha subunit	AT2G38040.2	0	UP
Nitab4.5_0000813g0010.1	XM_016617750.1	3429	0.761242	2.274967	3.714358	1.411317	0	0	0	2.040471	0	2.41526956235697e-10	5.71318580132418e-9	-4.61515887499917	2	Leucine-rich repeat transmembrane protein kinase family protein	AT5G48940.1	0	DOWN
Nitab4.5_0001600g0110.1	XM_016598009.1	303	1.925237	0	0	0	41.476439	68.71482	50.825034	0.48130925	53.67209766666667	9.49623537438894e-7	1.09989871682667e-5	4.61422422481158	1	NA	AT3G43740.1	2.0000000000000001E-59	UP
Nitab4.5_0001523g0030.1	XM_016591283.1	444	198.291578	390.670705	301.042494	242.171369	3.784427	8.458404	2.203102	283.04403649999995	4.8153109999999995	3.33750057101768e-58	4.2341757244311e-55	-4.61273195323056	2	H2B, HTB9: Histone superfamily protein	NA	NA	DOWN
Nitab4.5_0004605g0010.1	XM_016648511.1	3138	1.771669	6.142489	2.819491	0.370052	0	0	0	2.77592525	0	1.37932876494437e-9	2.91166127530687e-8	-4.61002748750474	2	QKY: C2 calcium/lipid-binding plant phosphoribosyltransferase family protein	NA	NA	DOWN
Nitab4.5_0000188g0200.1	XM_016615105.1	1512	3.032948	1.199969	5.935676	1.685008	0	0	0	2.9634002500000003	0	8.25764570621335e-14	3.35775636301795e-12	-4.60922039844175	2	CYP71B35: cytochrome P450, family 71, subfamily B, polypeptide 35	AT3G26300.1	2.9999999999999998E-137	DOWN
Nitab4.5_0000569g0160.1	XM_016616099.1	1548	0	0	0	0	9.520757	1.083902	2.767581	0	4.457413333333333	1.03249808913126e-6	1.18399750745211e-5	4.60675982913393	1	CYP81D8: cytochrome P450, family 81, subfamily D, polypeptide 8	AT4G37370.1	4E-160	UP
Nitab4.5_0001574g0100.1	XM_016595565.1	384	15.803806	14.622626	14.464745	12.490671	0	0	0	14.345462	0	2.40849361134106e-7	3.19064625296349e-6	-4.60547926332834	2	NA	NA	NA	DOWN
Nitab4.5_0001611g0110.1	XM_016632319.1	1812	2.386647	4.168519	9.627093	2.450296	0	0	0	4.658138750000001	0	1.20194012003282e-8	2.121792252711e-7	-4.60521143542494	2	EDE1, QWRF5: Family of unknown function (DUF566)	AT2G44190.1	4.9999999999999997E-68	DOWN
Nitab4.5_0003933g0010.1	XM_016647938.1	2865	1.579626	4.227041	1.62423	1.368927	0	0	0	2.199956	0	8.02154696327228e-7	9.46373457601187e-6	-4.60240514206354	2	ATGLR2.7, GLR2.7: glutamate receptor 2.7	AT2G29120.1	0	DOWN
Nitab4.5_0002783g0100.1	XM_016630063.1	429	39.436329	24.345356	36.693938	44.951003	0	9.648507	0	36.3566565	3.2161690000000003	3.87093670352006e-9	7.4785711135012e-8	-4.60150851541833	2	NA	NA	NA	DOWN
Nitab4.5_0002248g0050.1	XM_016585198.1	498	0	0	0.44284	0	20.504208	29.116889	12.454004	0.11071	20.691700333333333	1.23850302556912e-8	2.17629442795761e-7	4.59788544408449	1	At17.1: Encodes a protein whose expression is responsive to nematode infection.	NA	NA	UP
Nitab4.5_0000837g0120.1	XM_016612711.1	1809	0	0	0	0	0.97164	10.619424	4.084174	0	5.225079333333333	2.77685652263189e-9	5.53625768734257e-8	4.59399854508808	1	NA	AT1G10340.1	4.9999999999999999E-93	UP
Nitab4.5_0001696g0100.1	XM_016626403.1	1647	1.14755	0	0	1.750124	12.429799	21.805813	32.619343	0.7244185000000001	22.284985000000002	1.53036907627221e-8	2.63914123438696e-7	4.59112711279936	1	ACT-like protein tyrosine kinase family protein	AT4G35780.1	1.9999999999999999E-151	UP
Nitab4.5_0003743g0070.1	XM_016582639.1	1395	11.080437	6.550329	8.761482	11.651464	0	0	0.570331	9.510928	0.19011033333333335	1.55446874355331e-8	2.67464197014643e-7	-4.58983617584329	2	ATMPK13: Protein kinase superfamily protein	AT1G07880.2	0	DOWN
Nitab4.5_0002370g0070.1	XM_016644507.1	1431	2.917946	1.563733	2.811371	3.080493	0	0	0	2.59338575	0	1.65838008519062e-10	4.03825630469322e-9	-4.58937467956369	2	unknown protein similar to AT4G28230.1	NA	NA	DOWN
Nitab4.5_0001068g0030.1	XM_016593143.1	1773	2.470762	2.106707	4.355822	4.340365	0	0	0	3.318414	0	6.0524171561355e-7	7.33381079154783e-6	-4.58862069755562	2	MS5, TDM1: Tetratricopeptide repeat (TPR)-like superfamily protein	AT4G20900.1	1E-99	DOWN
Nitab4.5_0000744g0040.1	XM_016641242.1	462	4.565809	0	2.752483	0	92.438506	59.883595	67.900445	1.829573	73.40751533333334	3.79481787554978e-7	4.81917812290373e-6	4.58830071492141	1	HSP20-like chaperones superfamily protein	AT1G07400.1	7.0000000000000003E-80	UP
Nitab4.5_0000178g0210.1	XM_016614690.1	1240	3.800894	4.692389	7.604859	1.638034	0	0	0	4.434044	0	5.04945280942132e-18	3.83597153546059e-16	-4.58487913426411	2	Galactose mutarotase-like superfamily protein	AT5G66530.2	4.0000000000000003E-158	DOWN
Nitab4.5_0001756g0050.1	XM_016607816.1	1548	1.654534	3.140047	2.758833	5.807315	0	0	0	3.34018225	0	8.62267755411257e-7	1.0063756752822e-5	-4.58483739580996	2	PHT1;9: phosphate transporter 1;9	AT1G76430.1	0	DOWN
Nitab4.5_0002752g0080.1	XM_016640254.1	495	0	0	0	0	18.792152	8.75536	8.585033	0	12.044181666666667	7.57712507581071e-7	9.02049985565705e-6	4.58435671927481	1	NA	AT1G26090.1	0.42	UP
Nitab4.5_0003726g0030.1	XM_016588423.1	705	0	0	0	0	5.531231	14.153396	6.547904	0	8.744176999999999	1.39187728992759e-7	1.93127413979745e-6	4.58415856304669	1	NA	NA	NA	UP
Nitab4.5_0000024g0190.1	XM_016591278.1	1132	0	0	0	0	3.875736	3.322416	7.795812	0	4.997988	4.50126140100738e-7	5.62436010907225e-6	4.58286423226876	1	Acyl-CoA N-acyltransferases (NAT) superfamily protein	AT2G06025.1	2E-107	UP
Nitab4.5_0000723g0110.1	XM_016579542.1	1068	0	0	0	0	5.437769	3.789987	4.886492	0	4.704749333333333	7.60669086945564e-7	9.05003608913666e-6	4.58201949708207	1	Peroxidase superfamily protein	AT5G66390.1	8.0000000000000002E-179	UP
Nitab4.5_0005528g0070.1	XM_016585866.1	1974	1.340617	3.731928	4.365261	4.908586	0	0	0	3.586598	0	9.95561688105081e-7	1.1489107898508e-5	-4.58184434802636	2	leucine-rich repeat transmembrane protein kinase family protein	AT1G68400.1	0	DOWN
Nitab4.5_0002329g0040.1	XM_016590678.1	1494	0	0	0	0	6.418511	3.958975	2.013569	0	4.130351666666667	1.86243717177589e-7	2.51809444965507e-6	4.58102405806314	1	AtRLP7, RLP7: receptor like protein 7	AT1G45616.1	1E-175	UP
Nitab4.5_0005372g0080.1	XM_016659094.1	2202	9.235748	7.890463	6.488678	7.059049	0.419074	0	0	7.6684845	0.13969133333333333	4.31633550394965e-10	9.8136038996609e-9	-4.57935140887032	2	PLE, ATMAP65-3, MAP65-3: Microtubule associated protein (MAP65/ASE1) family protein	AT5G51600.1	0	DOWN
Nitab4.5_0002850g0040.1	XM_016596299.1	1116	6.450767	8.837014	1.540688	5.774896	0	0	0	5.650841249999999	0	5.55859139076189e-8	8.54442602311783e-7	-4.57838680631362	2	CYCB2;3: Cyclin B2;3	AT1G20610.1	7.0000000000000003E-155	DOWN
Nitab4.5_0000238g0090.1	XM_016641323.1	814	0	0	0	0	5.994426	8.009187	8.258458	0	7.420690333333333	5.1701046844991e-7	6.36809657903029e-6	4.57537669491963	1	PCR2: PLANT CADMIUM RESISTANCE 2	AT1G14870.1	2E-66	UP
Nitab4.5_0025276g0010.1	XM_016603279.1	807	0.274951	5.005079	19.085864	5.590347	0	0	0	7.4890602500000005	0	1.05173577485849e-6	1.20243507332876e-5	-4.57396382533426	2	CYP82C4: cytochrome P450, family 82, subfamily C, polypeptide 4	NA	NA	DOWN
Nitab4.5_0003092g0050.1	XM_016601481.1	483	12.063555	9.766039	13.773216	14.599718	0	0	0	12.550632	0	6.0028852514303e-7	7.28184088641534e-6	-4.57225223776039	2	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein	AT4G01790.1	2E-45	DOWN
Nitab4.5_0008600g0010.1	XM_016647236.1	2391	0.892429	0	0	0	3.973703	3.712484	4.907384	0.22310725	4.197857	1.22591873715939e-6	1.38083655330826e-5	4.57139907508824	1	neurofilament protein-related	AT3G05900.1	4.0000000000000001E-8	UP
Nitab4.5_0002167g0030.1	XM_016614545.1	1155	0	0	0	0	4.880898	4.799878	3.048913	0	4.243229666666667	9.76318883904712e-7	1.129787069669e-5	4.5709432417569	1	Protein of unknown function (DUF760)	AT3G07310.1	4.0000000000000002E-110	UP
Nitab4.5_0011040g0030.1	XM_016626178.1	1073	8.615878	9.506637	9.541361	6.613425	0.825489	0	0	8.56932525	0.275163	1.00530966965815e-15	5.38144669862012e-14	-4.56946716316089	2	CPI1: cyclopropyl isomerase	AT5G50375.1	2.0000000000000001E-166	DOWN
Nitab4.5_0000962g0010.1	XM_016646781.1	1971	10.729431	13.385838	11.718477	6.262143	2.119092	0	0	10.52397225	0.7063640000000001	4.12692623770061e-10	9.43368243885196e-9	-4.56930839878796	2	NA	NA	NA	DOWN
Nitab4.5_0005754g0010.1	XM_016653182.1	663	0	0	0	0.807325	25.048086	31.635232	8.699316	0.20183125	21.794211333333333	1.25213539827807e-6	1.40682834675271e-5	4.56642364818697	1	RING/U-box superfamily protein	AT2G23780.1	6.0000000000000001E-74	UP
Nitab4.5_0000262g0190.1	XM_016609886.1	585	0	4.675642	1.32672	0	109.826389	34.485634	69.584983	1.5005905	71.299002	8.83370401280897e-7	1.02816750681196e-5	4.56526108839802	1	Plant invertase/pectin methylesterase inhibitor superfamily protein	NA	NA	UP
Nitab4.5_0001905g0010.1	XM_016581185.1	1428	4.795209	2.411044	3.234134	5.289675	0	0	0	3.9325155	0	4.37125765403947e-7	5.4763023802746e-6	-4.56513311326634	2	LAC12: laccase 12	AT5G05390.1	0	DOWN
Nitab4.5_0007512g0050.1	XM_016614633.1	1884	0	0	0	0	3.380907	3.983154	2.475013	0	3.2796913333333335	2.39872901186773e-10	5.68112172941418e-9	4.56499648654953	1	NA	AT2G37050.1	2.0000000000000001E-115	UP
Nitab4.5_0000559g0400.1	XM_016583228.1	999	0	0	0	0	12.734796	4.131082	3.348815	0	6.738230999999999	1.00284474348236e-6	1.15556375830877e-5	4.56220786397766	1	Peptidase family M48 family protein	AT3G27110.2	4E-174	UP
Nitab4.5_0004726g0010.1	XM_016656458.1	2406	0.930332	0	0	0	5.107472	12.074838	2.618777	0.232583	6.600362333333334	8.87452078078515e-9	1.59850573079358e-7	4.56131072093133	1	LOX6: PLAT/LH2 domain-containing lipoxygenase family protein	AT1G67560.1	0	UP
Nitab4.5_0000581g0100.1	XM_016629246.1	963	1.673875	1.687749	5.252297	3.35043	0	0	0	2.99108775	0	1.55643898142306e-8	2.67682185417811e-7	-4.56031810146042	2	NAD(P)-binding Rossmann-fold superfamily protein	AT1G24360.1	6.9999999999999997E-144	DOWN
Nitab4.5_0001668g0120.1	XM_016638022.1	768	1.9432450000000001	5.369456	6.7836360000000004	1.822173	0	0	0	3.9796275	0	1.31263092965474e-6	1.46764786083018e-5	-4.55923339746996	2	Heavy metal transport/detoxification superfamily protein	AT5G50740.1	2E-55	DOWN
Nitab4.5_0007665g0010.1	XM_016615830.1	1942	0	0	0	0	2.978482	3.431081	4.077238	0	3.4956003333333334	3.16486034481666e-11	8.72859309592189e-10	4.55851849567895	1	NA	AT3G59060.4	1E-56	UP
Nitab4.5_0012091g0010.1	XM_016584144.1	837	0	0	0	0.964872	35.411961	5.315621	16.12771	0.241218	18.951764	8.31767345101371e-7	9.76467154674836e-6	4.55641455624495	1	unknown protein similar to AT1G05060.1	AT1G05060.1	9.9999999999999993E-105	UP
Nitab4.5_0000702g0100.1	XM_016628249.1	1314	1.835482	4.505785	11.741237	2.213295	0	0	0	5.07394975	0	3.26218365675871e-8	5.25428311367907e-7	-4.55587190347355	2	CYCB2;3: Cyclin B2;3	AT1G20610.1	1E-167	DOWN
Nitab4.5_0001519g0010.1	XM_016648317.1	1056	0	0	0	0	8.686123	1.782636	2.659214	0	4.375991	6.79104383831037e-7	8.16319311719764e-6	4.55550157891453	1	ATHSFA2, HSFA2: heat shock transcription factor A2	AT2G26150.1	1.9999999999999999E-82	UP
Nitab4.5_0007004g0020.1	XR_001648758.1	366	22.299353	21.495586	5.052958	7.089213	0	0	0	13.984277500000001	0	1.15735202702201e-6	1.31214829158349e-5	-4.55548101280278	2	NA	NA	NA	DOWN
Nitab4.5_0006919g0020.1	XM_016649996.1	809	2.876006	4.754527	4.870121	3.193593	0	0	0	3.92356175	0	7.04320074320497e-7	8.42704244848731e-6	-4.55518250534879	2	ATH9, TRX H9, TH9: thioredoxin H-type 9	AT3G08710.2	9E-46	DOWN
Nitab4.5_0002137g0160.1	XM_016577543.1	810	14.019604	30.084142	18.316733	5.402955	0	0.587729	0.207459	16.9558585	0.26506266666666667	9.46279345466132e-9	1.69964095745356e-7	-4.55409828629417	2	SGP2: Ras-related small GTP-binding family protein	AT3G21700.3	2.9999999999999999E-110	DOWN
Nitab4.5_0002048g0010.1	NA	447	12.754698	6.279472	21.088177	11.644134	0	0	0	12.941620250000001	0	1.85958362649328e-7	2.51512980896711e-6	-4.55371695628951	2	NA	NA	NA	DOWN
Nitab4.5_0006090g0010.1	XM_016613577.1	3075	0.597278	4.353344	4.751336	1.571594	0	0	0	2.818388	0	5.76763447123255e-8	8.83009525241798e-7	-4.55370260818066	2	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein	AT4G11610.1	0	DOWN
Nitab4.5_0006110g0050.1	XM_016629790.1	1050	0	0	0	0	5.283102	8.048531	3.087282	0	5.472971666666666	9.45147570526275e-8	1.37089620938377e-6	4.55291723552076	1	Cysteine/Histidine-rich C1 domain family protein	AT2G27660.1	8.9999999999999995E-57	UP
Nitab4.5_0002824g0080.1	XM_016658601.1	1077	0.566482	1.611517	0	0	36.289356	8.222592	25.537705	0.5444997500000001	23.349884333333332	1.44385092129324e-4	9.41459072544472e-4	4.55156922048082	1	EIF4A1, RH4, TIF4A1: eukaryotic translation initiation factor 4A1	AT3G13920.1	8.0000000000000003E-83	UP
Nitab4.5_0003011g0080.1	XM_016578072.1	1002	9.359884	24.263473	9.067674	14.845146	3.229169	0	0	14.384044249999999	1.0763896666666668	1.51203410214464e-9	3.15850811896955e-8	-4.55123944587274	2	Protein of unknown function, DUF642	AT5G11420.1	1E-3	DOWN
